Enum Name,Value,Entry Name
JAISoundInfoID,18443,JA_SE_CV_MO_KAMAE
JAISoundInfoID,18444,JA_SE_CV_MO_HOOK
JAISoundInfoID,18445,JA_SE_CV_MO_JAB
JAISoundInfoID,18446,JA_SE_CV_MO_FAINTED
JAISoundInfoID,18447,JA_SE_CV_MO_FIND_ENEMY
JAISoundInfoID,18448,JA_SE_CV_MO_LOSE_LANCE
JAISoundInfoID,18449,JA_SE_CV_MO_FIND_LANCE
JAISoundInfoID,18450,JA_SE_CV_MO_SEARCH
JAISoundInfoID,18451,JA_SE_CV_BB_NORMAL
JAISoundInfoID,18452,JA_SE_CV_BB_FIND
JAISoundInfoID,18453,JA_SE_CV_BB_ATTACK
JAISoundInfoID,18454,JA_SE_CV_BB_DAMAGE
JAISoundInfoID,18455,JA_SE_CV_BB_FAINTED
JAISoundInfoID,18456,JA_SE_CV_BB_FURAFURA
JAISoundInfoID,18457,JA_SE_CV_NZ_NORMAL
JAISoundInfoID,18458,JA_SE_CV_NZ_ATTACK
JAISoundInfoID,18459,JA_SE_CV_NZ_DAMAGE
JAISoundInfoID,18460,JA_SE_CV_KI_WAKEUP
JAISoundInfoID,18461,JA_SE_CV_KI_ATTACK
JAISoundInfoID,18462,JA_SE_CV_KI_DAMAGE
JAISoundInfoID,18463,JA_SE_CV_COMMON_PEOPLE
JAISoundInfoID,18464,JA_SE_CV_PG_NORMAL
JAISoundInfoID,18465,JA_SE_CV_PG_TURN
JAISoundInfoID,18466,JA_SE_CV_PG_CATCH
JAISoundInfoID,18467,JA_SE_CV_PG_CARRY
JAISoundInfoID,18468,JA_SE_CV_BK_ATTACK_S
JAISoundInfoID,18469,JA_SE_CV_BK_KAMAE
JAISoundInfoID,18470,JA_SE_CV_BK_ATTACK_L
JAISoundInfoID,18471,JA_SE_CV_BK_DAMAGE_S
JAISoundInfoID,18472,JA_SE_CV_BK_DAMAGE_L
JAISoundInfoID,18473,JA_SE_CV_BK_FAINTED
JAISoundInfoID,18474,JA_SE_CV_BK_SEARCH
JAISoundInfoID,18475,JA_SE_CV_BK_FOUND_LINK
JAISoundInfoID,18476,JA_SE_CV_BK_LOST_BOKO
JAISoundInfoID,18477,JA_SE_CV_BK_SEARCH_BOKO
JAISoundInfoID,18478,JA_SE_CV_BK_FOUND_BOKO
JAISoundInfoID,18479,JA_SE_CV_BK_JUMP
JAISoundInfoID,18480,JA_SE_CV_BK_SURPRISE
JAISoundInfoID,18481,JA_SE_CV_BK_NOBI
JAISoundInfoID,18482,JA_SE_CV_MO_ALERT
JAISoundInfoID,18483,JA_SE_CV_JI_DEFENCE
JAISoundInfoID,18484,JA_SE_CV_BTD_JAB
JAISoundInfoID,18485,JA_SE_CV_BTD_ATTACK
JAISoundInfoID,18486,JA_SE_CV_BTD_DAMAGE
JAISoundInfoID,18487,JA_SE_CV_BTD_AFT_DAMAGE
JAISoundInfoID,18488,JA_SE_CV_BTD_JITABATA
JAISoundInfoID,18489,JA_SE_CV_BTD_AFT_JITABATA
JAISoundInfoID,18490,JA_SE_CV_BTD_BEF_FIRE
JAISoundInfoID,18491,JA_SE_CV_BTD_DMG_ROCK
JAISoundInfoID,18492,JA_SE_CV_BTD_DIE
JAISoundInfoID,18493,JA_SE_CV_BTD_ENTER
JAISoundInfoID,18494,JA_SE_CV_BTD_WAIT
JAISoundInfoID,18495,JA_SE_CV_DRG_ROCKFALL_1
JAISoundInfoID,18496,JA_SE_CV_DRG_ROCKFALL_2
JAISoundInfoID,18497,JA_SE_CV_DRG_SET_ROPE
JAISoundInfoID,18498,JA_SE_CV_MG_WATER
JAISoundInfoID,18499,JA_SE_CV_JI_ATTACK
JAISoundInfoID,18500,JA_SE_CV_DRG_ROCKFALL_1_2
JAISoundInfoID,18501,JA_SE_CV_DRG_ROCKFALL_1_3
JAISoundInfoID,18502,JA_SE_CV_ZL_FDEMO_AWAKE
JAISoundInfoID,18503,JA_SE_CV_ZL_FDEMO_JITA_1
JAISoundInfoID,18504,JA_SE_CV_ZL_FDEMO_JITA_2
JAISoundInfoID,18505,JA_SE_CV_ZL_FDEMO_JITA_3
JAISoundInfoID,18506,JA_SE_CV_ZL_FDEMO_FALL
JAISoundInfoID,18507,JA_SE_CV_ZL_FDEMO_LANDING
JAISoundInfoID,18508,JA_SE_CV_CHI_MEGAHORN
JAISoundInfoID,18509,JA_SE_CV_BV_ENTER
JAISoundInfoID,18510,JA_SE_CV_BV_ATTACK
JAISoundInfoID,18511,JA_SE_CV_BV_NO_DAMAGE
JAISoundInfoID,18512,JA_SE_CV_BV_DIE
JAISoundInfoID,18513,JA_SE_CV_BV_BITE
JAISoundInfoID,18514,JA_SE_CV_BV_EATING
JAISoundInfoID,18515,JA_SE_CV_BKM_CUT_VINE_1
JAISoundInfoID,18516,JA_SE_CV_BKM_CUT_VINE_ALL
JAISoundInfoID,18517,JA_SE_CV_BKM_DAMAGE
JAISoundInfoID,18518,JA_SE_CV_BKM_LAST_DAMAGE
JAISoundInfoID,18519,JA_SE_CV_BKM_FALLDOWN
JAISoundInfoID,18520,JA_SE_CV_BKM_JITABATA
JAISoundInfoID,18521,JA_SE_CV_BKM_DIE
JAISoundInfoID,18522,JA_SE_CV_BKM_ENTER
JAISoundInfoID,18523,JA_SE_CV_BKM_LAUGH
JAISoundInfoID,18524,JA_SE_CV_PH_CUT_PROPELLER
JAISoundInfoID,18525,JA_SE_CV_PH_DAMAGE
JAISoundInfoID,18526,JA_SE_CV_PH_DIE
JAISoundInfoID,18527,JA_SE_CV_PH_JUMP
JAISoundInfoID,18528,JA_SE_CV_CC_STAND_UP
JAISoundInfoID,18529,JA_SE_CV_CC_ATTACK
JAISoundInfoID,18530,JA_SE_CV_CC_DAMAGE
JAISoundInfoID,18531,JA_SE_CV_CC_DIE
JAISoundInfoID,18532,JA_SE_CV_DK_ENTER
JAISoundInfoID,18533,JA_SE_CV_DK_ATTACK
JAISoundInfoID,18534,JA_SE_CV_DK_NUKEZU
JAISoundInfoID,18535,JA_SE_CV_DK_NUKERU
JAISoundInfoID,18536,JA_SE_CV_DK_DAMAGE
JAISoundInfoID,18537,JA_SE_CV_DK_KABE_DAMAGE
JAISoundInfoID,18538,JA_SE_CV_DK_LAST_DAMAGE
JAISoundInfoID,18539,JA_SE_CV_DK_MODAE
JAISoundInfoID,18540,JA_SE_CV_DK_DIE
JAISoundInfoID,18541,JA_SE_CV_KS_ATTACK
JAISoundInfoID,18542,JA_SE_CV_KS_DAMAGE
JAISoundInfoID,18543,JA_SE_CV_KS_BLOW
JAISoundInfoID,18544,JA_SE_CV_BL_FOUND
JAISoundInfoID,18545,JA_SE_CV_BL_ENTER
JAISoundInfoID,18546,JA_SE_CV_BL_SUCCESS
JAISoundInfoID,18547,JA_SE_CV_BL_DAMAGE
JAISoundInfoID,18548,JA_SE_CV_AM_AWAKE
JAISoundInfoID,18549,JA_SE_CV_AM_JUMP
JAISoundInfoID,18550,JA_SE_CV_AM_OPEN_MOUTH
JAISoundInfoID,18551,JA_SE_CV_AM_EYE_DAMAGE
JAISoundInfoID,18552,JA_SE_CV_AM_EAT_BOMB
JAISoundInfoID,18553,JA_SE_CV_AM_JITABATA
JAISoundInfoID,18554,JA_SE_CV_ST_HIT_HEAD_FLY
JAISoundInfoID,18555,JA_SE_CV_ST_HIT_BODY
JAISoundInfoID,18556,JA_SE_CV_ST_BREAK
JAISoundInfoID,18557,JA_SE_CV_ST_JUMP_HEAD
JAISoundInfoID,18558,JA_SE_CV_ST_DAMAGE
JAISoundInfoID,18559,JA_SE_CV_ST_ATTACK_S
JAISoundInfoID,18560,JA_SE_CV_ST_ATTACK_L
JAISoundInfoID,18561,JA_SE_CV_ST_NO_CLUB
JAISoundInfoID,18562,JA_SE_CV_ST_NUNCHAKU_S
JAISoundInfoID,18563,JA_SE_CV_ST_NUNCHAKU_L
JAISoundInfoID,18564,JA_SE_CV_ST_DIE
JAISoundInfoID,18565,JA_SE_CV_TN_FOUND
JAISoundInfoID,18566,JA_SE_CV_TN_KAMAE_S
JAISoundInfoID,18567,JA_SE_CV_TN_ATTACK_S
JAISoundInfoID,18568,JA_SE_CV_TN_KAMAE_L
JAISoundInfoID,18569,JA_SE_CV_TN_ATTACK_L
JAISoundInfoID,18570,JA_SE_CV_TN_JUMP
JAISoundInfoID,18571,JA_SE_CV_TN_GUARD
JAISoundInfoID,18572,JA_SE_CV_TN_DROP_SWORD
JAISoundInfoID,18573,JA_SE_CV_TN_DAMAGE
JAISoundInfoID,18574,JA_SE_CV_TN_DIE
JAISoundInfoID,18575,JA_SE_CV_TN_PUNCH_S
JAISoundInfoID,18576,JA_SE_CV_TN_PUNCH_L
JAISoundInfoID,18577,JA_SE_CV_TN_KICK
JAISoundInfoID,18578,JA_SE_CV_TN_NO_DAMAGE
JAISoundInfoID,18579,JA_SE_CV_AJ_INVITE
JAISoundInfoID,18580,JA_SE_CV_AJ_ANGRY
JAISoundInfoID,18581,JA_SE_CV_AJ_YELL
JAISoundInfoID,18582,JA_SE_CV_YW_SURPRISED
JAISoundInfoID,18583,JA_SE_CV_NK_BEF_JUMP
JAISoundInfoID,18584,JA_SE_CV_NK_JUMP_UP
JAISoundInfoID,18585,JA_SE_CV_NK_GRAB
JAISoundInfoID,18586,JA_SE_CV_NK_JUMP_DOWN
JAISoundInfoID,18587,JA_SE_CV_NK_LANDING
JAISoundInfoID,18588,JA_SE_CV_TC_FOUND
JAISoundInfoID,18589,JA_SE_CV_TC_DANCE_1
JAISoundInfoID,18590,JA_SE_CV_TC_DANCE_2
JAISoundInfoID,18591,JA_SE_CV_TC_DANCE_3
JAISoundInfoID,18592,JA_SE_CV_TC_DANCE_4
JAISoundInfoID,18593,JA_SE_CV_TT_DANCE_FIN
JAISoundInfoID,18594,JA_SE_CV_AUC_STIRRED
JAISoundInfoID,18595,JA_SE_CV_AUC_APPLAUSE
JAISoundInfoID,18596,JA_SE_CV_NZ_LAUGH
JAISoundInfoID,18597,JA_SE_CV_MD_LIFT_UP
JAISoundInfoID,18598,JA_SE_CV_MD_THROW
JAISoundInfoID,18599,JA_SE_CV_MD_LANDING
JAISoundInfoID,18600,JA_SE_CV_MD_FLY_UP
JAISoundInfoID,18601,JA_SE_CV_MD_CRASH
JAISoundInfoID,18602,JA_SE_CV_MD_DAMAGE
JAISoundInfoID,18603,JA_SE_CV_MD_CALL
JAISoundInfoID,18604,JA_SE_CV_GM_DAMAGE
JAISoundInfoID,18605,JA_SE_CV_GM_LOST_WING
JAISoundInfoID,18606,JA_SE_CV_GM_ATTACK
JAISoundInfoID,18607,JA_SE_CV_GM_DIE
JAISoundInfoID,18608,JA_SE_CV_GM_HIT_WIND
JAISoundInfoID,18609,JA_SE_CV_FM_DAMAGE
JAISoundInfoID,18610,JA_SE_CV_FM_DIE
JAISoundInfoID,18611,JA_SE_CV_AM2_AWAKE
JAISoundInfoID,18612,JA_SE_CV_AM2_JUMP
JAISoundInfoID,18613,JA_SE_CV_AM2_PARALYZED
JAISoundInfoID,18614,JA_SE_CV_AM2_DAMAGE
JAISoundInfoID,18615,JA_SE_CV_AM2_JUMP2
JAISoundInfoID,18616,JA_SE_CV_DEKU_AGONY_L
JAISoundInfoID,18617,JA_SE_CV_DEKU_AGONY
JAISoundInfoID,18618,JA_SE_CV_DEKU_STRAIN
JAISoundInfoID,18619,JA_SE_CV_CC_PARASITE
JAISoundInfoID,18620,JA_SE_CV_CB_LIFT_UP
JAISoundInfoID,18621,JA_SE_CV_CB_THROW
JAISoundInfoID,18622,JA_SE_CV_CB_DAMAGE_S
JAISoundInfoID,18623,JA_SE_CV_CB_DAMAGE
JAISoundInfoID,18624,JA_SE_CV_CB_LEAF_OUT
JAISoundInfoID,18625,JA_SE_CV_CB_LANDING
JAISoundInfoID,18626,JA_SE_CV_CB_SOW
JAISoundInfoID,18627,JA_SE_CV_CB_CALL_S
JAISoundInfoID,18628,JA_SE_CV_CB_CALL_L
JAISoundInfoID,18629,JA_SE_CV_CB_HELP
JAISoundInfoID,18630,JA_SE_CV_CB_EATEN
JAISoundInfoID,18631,JA_SE_CV_CB_SAVED
JAISoundInfoID,18632,JA_SE_CV_DO_DAMAGE
JAISoundInfoID,18633,JA_SE_CV_DO_DIE
JAISoundInfoID,18634,JA_SE_CV_DO_SINK
JAISoundInfoID,18635,JA_SE_CV_DO_EYE_LOSE
JAISoundInfoID,18636,JA_SE_CV_OQ_DIE
JAISoundInfoID,18637,JA_SE_CV_GY_DAMAGE
JAISoundInfoID,18638,JA_SE_CV_GY_DIE
JAISoundInfoID,18639,JA_SE_CV_GY_ATTACK
JAISoundInfoID,18640,JA_SE_CV_DRG_MTOP_BIKU
JAISoundInfoID,18641,JA_SE_CV_DRG_MTOP_ABARE
JAISoundInfoID,18642,JA_SE_CV_DRG_MTOP_AKUBI
JAISoundInfoID,18643,JA_SE_CV_RD_SCREAM
JAISoundInfoID,18644,JA_SE_CV_RD_DAMAGE
JAISoundInfoID,18645,JA_SE_CV_RD_DIE
JAISoundInfoID,18646,JA_SE_CV_WZ_LAUGH
JAISoundInfoID,18647,JA_SE_CV_WZ_DAMAGE
JAISoundInfoID,18648,JA_SE_CV_WZ_NO_DAMAGE
JAISoundInfoID,18649,JA_SE_CV_WZ_DIE
JAISoundInfoID,18650,JA_SE_CV_WZ_ATTACK
JAISoundInfoID,18651,JA_SE_CV_BWD_FLYING
JAISoundInfoID,18652,JA_SE_CV_BWD_GO_UNDER_G
JAISoundInfoID,18653,JA_SE_CV_BWD_HS_HIT
JAISoundInfoID,18654,JA_SE_CV_BWD_DAMAGE
JAISoundInfoID,18655,JA_SE_CV_BWD_DAMAGE_L
JAISoundInfoID,18656,JA_SE_CV_BWD_ATTACK
JAISoundInfoID,18657,JA_SE_CV_BWD_LAST_HIT
JAISoundInfoID,18658,JA_SE_CV_BWD_DIE
JAISoundInfoID,18659,JA_SE_CV_BWD_C_HS_DAMAGE
JAISoundInfoID,18660,JA_SE_CV_BWD_C_ATTACK
JAISoundInfoID,18661,JA_SE_CV_BWD_C_DAMAGE
JAISoundInfoID,18662,JA_SE_CV_BWD_C_DIE
JAISoundInfoID,18663,JA_SE_CV_AUC_STIRRED_M
JAISoundInfoID,18664,JA_SE_CV_AUC_STIRRED_L
JAISoundInfoID,18665,JA_SE_CV_HU_FLY_AWAY
JAISoundInfoID,18666,JA_SE_CV_RC_DAMAGE
JAISoundInfoID,18667,JA_SE_CV_RC_MODAE_1
JAISoundInfoID,18668,JA_SE_CV_RC_MODAE_2
JAISoundInfoID,18669,JA_SE_CV_RC_FLY_AWAY
JAISoundInfoID,18670,JA_SE_CV_RC_ENTER
JAISoundInfoID,18671,JA_SE_CV_SH_DIE
JAISoundInfoID,18672,JA_SE_CV_SH_CUT_PROP
JAISoundInfoID,18673,JA_SE_CV_PW_RUN
JAISoundInfoID,18674,JA_SE_CV_PW_APPEAR
JAISoundInfoID,18675,JA_SE_CV_PW_ATTACK
JAISoundInfoID,18676,JA_SE_CV_PW_GO_CURSE
JAISoundInfoID,18677,JA_SE_CV_PW_DAMAGE
JAISoundInfoID,18678,JA_SE_CV_PW_DIE
JAISoundInfoID,18679,JA_SE_CV_PT_ATTACK
JAISoundInfoID,18680,JA_SE_CV_PT_JUMP
JAISoundInfoID,18681,JA_SE_CV_PT_DAMAGE
JAISoundInfoID,18682,JA_SE_CV_PT_DIE
JAISoundInfoID,18683,JA_SE_CV_PT_TUMBLE
JAISoundInfoID,18684,JA_SE_CV_PT_HAPPY
JAISoundInfoID,18685,JA_SE_CV_PW_CURSE_IN
JAISoundInfoID,18686,JA_SE_CV_TC_B_PUSH_BAR
JAISoundInfoID,18687,JA_SE_CV_TC_T_PUSH_BAR
JAISoundInfoID,18688,JA_SE_CV_MO_STOLEN
JAISoundInfoID,18689,JA_SE_CV_TT_DANCE_1
JAISoundInfoID,18690,JA_SE_CV_TT_DANCE_2
JAISoundInfoID,18691,JA_SE_CV_TR_KO_YEAH
JAISoundInfoID,18692,JA_SE_CV_TR_KO_A_RUN_AWAY
JAISoundInfoID,18693,JA_SE_CV_TR_KO_A_FOUND
JAISoundInfoID,18694,JA_SE_CV_TR_KO_A_TURN
JAISoundInfoID,18695,JA_SE_CV_TR_KO_A_CAUGHT
JAISoundInfoID,18696,JA_SE_CV_TR_KO_B_RUN_AWAY
JAISoundInfoID,18697,JA_SE_CV_TR_KO_B_FOUND
JAISoundInfoID,18698,JA_SE_CV_TR_KO_B_TURN
JAISoundInfoID,18699,JA_SE_CV_TR_KO_B_CAUGHT
JAISoundInfoID,18700,JA_SE_CV_TR_KO_C_RUN_AWAY
JAISoundInfoID,18701,JA_SE_CV_TR_KO_C_FOUND
JAISoundInfoID,18702,JA_SE_CV_TR_KO_C_TURN
JAISoundInfoID,18703,JA_SE_CV_TR_KO_C_CAUGHT
JAISoundInfoID,18704,JA_SE_CV_TR_KO_D_RUN_AWAY
JAISoundInfoID,18705,JA_SE_CV_TR_KO_D_FOUND
JAISoundInfoID,18706,JA_SE_CV_TR_KO_D_TURN
JAISoundInfoID,18707,JA_SE_CV_TR_KO_D_CAUGHT
JAISoundInfoID,18709,JA_SE_CV_PG_L_NORMAL
JAISoundInfoID,18710,JA_SE_CV_PG_L_TURN
JAISoundInfoID,18711,JA_SE_CV_PG_L_CATCH
JAISoundInfoID,18712,JA_SE_CV_PG_L_CARRY
JAISoundInfoID,18713,JA_SE_CV_CB_FLOOR_IN
JAISoundInfoID,18714,JA_SE_CV_CB_LEFT_ALONE
JAISoundInfoID,18715,JA_SE_CV_CB_I_AM_HERE
JAISoundInfoID,18716,JA_SE_CV_CB_TROUBLE
JAISoundInfoID,18717,JA_SE_CV_MD_TALK_S
JAISoundInfoID,18718,JA_SE_CV_MD_LEFT_ALONE
JAISoundInfoID,18719,JA_SE_CV_MD_FLY_WITH_LINK
JAISoundInfoID,18720,JA_SE_CV_MD_FLY_END
JAISoundInfoID,18721,JA_SE_CV_MD_I_AM_HERE
JAISoundInfoID,18722,JA_SE_CV_CB_FLY_END
JAISoundInfoID,18723,JA_SE_CV_M_NZ_TALK_IN
JAISoundInfoID,18724,JA_SE_CV_M_NZ_TALK_OUT
JAISoundInfoID,18725,JA_SE_CV_G_SHIP_LAUGH
JAISoundInfoID,18726,JA_SE_CV_G_SHIP_SCREAM
JAISoundInfoID,18727,JA_SE_CV_SALV_CRUE_AGREE
JAISoundInfoID,18728,JA_SE_CV_SALV_CRUE_BYE
JAISoundInfoID,18729,JA_SE_CV_SALV_CRUE_SI
JAISoundInfoID,18730,JA_SE_CV_DY_ENTER
JAISoundInfoID,18731,JA_SE_CV_DY_BREATH_IN
JAISoundInfoID,18732,JA_SE_CV_DY_BREATH_OUT
JAISoundInfoID,18733,JA_SE_CV_DY_GO_AWAY
JAISoundInfoID,18734,JA_SE_CV_BO_STRUGGLE
JAISoundInfoID,18735,JA_SE_CV_DE_STRAIN_1
JAISoundInfoID,18736,JA_SE_CV_DE_STRAIN_2
JAISoundInfoID,18737,JA_SE_CV_DE_STRAIN_3
JAISoundInfoID,18738,JA_SE_CV_JI_FUTTOBI
JAISoundInfoID,18739,JA_SE_CV_DRG_D41_BARK_1
JAISoundInfoID,18740,JA_SE_CV_DRG_D41_BARK_2
JAISoundInfoID,18741,JA_SE_CV_DRG_D41_S_1
JAISoundInfoID,18742,JA_SE_CV_DRG_D41_S_2
JAISoundInfoID,18743,JA_SE_CV_DO_SPIT_SHIP
JAISoundInfoID,18744,JA_SE_CV_PG_LAUGH_1
JAISoundInfoID,18745,JA_SE_CV_PG_LAUGH_2
JAISoundInfoID,18746,JA_SE_CV_PG_EBALL_MAKE_S
JAISoundInfoID,18747,JA_SE_CV_PG_EBALL_MAKE_L
JAISoundInfoID,18748,JA_SE_CV_PG_EBALL_FIRE_S
JAISoundInfoID,18749,JA_SE_CV_PG_EBALL_FIRE_L
JAISoundInfoID,18750,JA_SE_CV_PG_REFLECT_EBALL
JAISoundInfoID,18751,JA_SE_CV_PG_HIT_EBALL
JAISoundInfoID,18752,JA_SE_CV_PG_TIRED
JAISoundInfoID,18753,JA_SE_CV_PG_LAUGH_3
JAISoundInfoID,18754,JA_SE_CV_PG_DAMAGE_S
JAISoundInfoID,18755,JA_SE_CV_PG_DAMAGE_L
JAISoundInfoID,18756,JA_SE_CV_PG_DISAPPEAR
JAISoundInfoID,18757,JA_SE_CV_PG_DIE
JAISoundInfoID,18758,JA_SE_CV_GN_LAUGH_WAIT
JAISoundInfoID,18759,JA_SE_CV_GN_ATTACK_1
JAISoundInfoID,18760,JA_SE_CV_GN_ATTACK_2
JAISoundInfoID,18761,JA_SE_CV_GN_ATTACK_3
JAISoundInfoID,18762,JA_SE_CV_GN_ATTACK_4
JAISoundInfoID,18763,JA_SE_CV_GN_ATTACK_5
JAISoundInfoID,18764,JA_SE_CV_GN_ATTACK_6
JAISoundInfoID,18765,JA_SE_CV_GN_ATTACK_7
JAISoundInfoID,18766,JA_SE_CV_GN_DEFENCE_1
JAISoundInfoID,18767,JA_SE_CV_GN_DEFENCE_2
JAISoundInfoID,18768,JA_SE_CV_GN_DAMAGE_1
JAISoundInfoID,18769,JA_SE_CV_GN_DAMAGE_2
JAISoundInfoID,18770,JA_SE_CV_GN_DAMAGE_3
JAISoundInfoID,18771,JA_SE_CV_GN_UMEKI
JAISoundInfoID,18772,JA_SE_CV_GN_NOTICE
JAISoundInfoID,18773,JA_SE_CV_GN_ATTACK_ZELDA
JAISoundInfoID,18774,JA_SE_CV_GN_DEFENCE_3
JAISoundInfoID,18775,JA_SE_CV_GN_LAST_HIT_1
JAISoundInfoID,18776,JA_SE_CV_GN_LAST_HIT_2
JAISoundInfoID,18777,JA_SE_CV_GN_OTAKEBI_1
JAISoundInfoID,18778,JA_SE_CV_GN_LAUGH_CRAZY
JAISoundInfoID,18779,JA_SE_CV_GN_LAUGH_S
JAISoundInfoID,18780,JA_SE_CV_GN_OTAKEBI_2
JAISoundInfoID,18781,JA_SE_CV_GN_SMILE_DEATH
JAISoundInfoID,18782,JA_SE_CV_ZL_DRAW_BOW
JAISoundInfoID,18783,JA_SE_CV_ZL_SHOOT_BOW
JAISoundInfoID,18784,JA_SE_CV_ZL_GN_DAMAGE
JAISoundInfoID,18785,JA_SE_CV_BPW_LAUGH_ENTER
JAISoundInfoID,18786,JA_SE_CV_BPW_ATTACK
JAISoundInfoID,18787,JA_SE_CV_BPW_LIGHT_DAMAGE
JAISoundInfoID,18788,JA_SE_CV_BPW_BECOME_SOLID
JAISoundInfoID,18789,JA_SE_CV_BPW_JITABATA
JAISoundInfoID,18790,JA_SE_CV_BPW_THROWN
JAISoundInfoID,18791,JA_SE_CV_BPW_DAMAGE
JAISoundInfoID,18792,JA_SE_CV_BPW_LANDING
JAISoundInfoID,18793,JA_SE_CV_BPW_CURSE
JAISoundInfoID,18794,JA_SE_CV_BPW_LOOK_RIGHT
JAISoundInfoID,18795,JA_SE_CV_BPW_LOOK_LEFT
JAISoundInfoID,18796,JA_SE_CV_BPW_SURPRISE
JAISoundInfoID,18797,JA_SE_CV_BPW_DIE
JAISoundInfoID,18798,JA_SE_CV_BGN_HIT_1
JAISoundInfoID,18799,JA_SE_CV_BGN_HIT_2
JAISoundInfoID,18800,JA_SE_CV_BGN_HIT_LAST
JAISoundInfoID,18801,JA_SE_CV_BGN_D_ATTACK
JAISoundInfoID,18802,JA_SE_CV_BGN_DIE
JAISoundInfoID,18803,JA_SE_CV_BGN_M_HIT_FACE
JAISoundInfoID,18804,JA_SE_CV_PR_UISSU
JAISoundInfoID,18805,JA_SE_CV_D35_GN_LAUGH
JAISoundInfoID,18806,JA_SE_CV_HY_KEN_GN_LAUGH
JAISoundInfoID,18807,JA_SE_CV_D26_CY_LAUGH_1
JAISoundInfoID,18808,JA_SE_CV_D26_CY_HAND_R
JAISoundInfoID,18809,JA_SE_CV_D26_CY_HAND_L
JAISoundInfoID,18810,JA_SE_CV_D26_CY_CRASH
JAISoundInfoID,18811,JA_SE_CV_D26_CY_LAUGH_2
JAISoundInfoID,18812,JA_SE_CV_D26_CY_LAUGH_3
JAISoundInfoID,18813,JA_SE_CV_DRG_D11_BARK_1
JAISoundInfoID,18814,JA_SE_CV_DRG_D11_BARK_2
JAISoundInfoID,18815,JA_SE_CV_ZL_D25_CONFUSED
JAISoundInfoID,18816,JA_SE_CV_ZL_D25_SURPRISED
JAISoundInfoID,18817,JA_SE_CV_DRG_D45_1
JAISoundInfoID,18818,JA_SE_CV_DRG_D45_2
JAISoundInfoID,18819,JA_SE_CV_LS_D23_SMILE
JAISoundInfoID,18820,JA_SE_CV_LS_D23_LIFTED
JAISoundInfoID,18821,JA_SE_CV_ZL_D23_SURPRISE
JAISoundInfoID,18822,JA_SE_CV_GN_D24_ATTACK_1
JAISoundInfoID,18823,JA_SE_CV_GN_D24_ATTACK_2
JAISoundInfoID,18824,JA_SE_CV_GN_D24_LAUGH
JAISoundInfoID,18825,JA_SE_CV_ZL_D24_ATTACK
JAISoundInfoID,18826,JA_SE_CV_ZL_D24_NECK_HANG
JAISoundInfoID,18827,JA_SE_CV_GN_D42_ATTACK_S
JAISoundInfoID,18828,JA_SE_CV_GN_D42_ATTACK_1
JAISoundInfoID,18829,JA_SE_CV_GN_D42_ATTACK_2
JAISoundInfoID,18830,JA_SE_CV_GN_D42_ATTACK_4
JAISoundInfoID,18831,JA_SE_CV_GN_D42_HAPPY
JAISoundInfoID,18832,JA_SE_CV_GN_D42_TO_BATTLE
JAISoundInfoID,18833,JA_SE_CV_SO_DAMAGE
JAISoundInfoID,18834,JA_SE_CV_CB_CALL_FAR
JAISoundInfoID,18835,JA_SE_CV_MD_CALL_FAR
JAISoundInfoID,20510,JA_SE_CM_BTD_HIFUKI_BEF
JAISoundInfoID,20511,JA_SE_CM_BTD_HIFUKI
JAISoundInfoID,20513,JA_SE_CM_JI_SLIP
JAISoundInfoID,20563,JA_SE_CM_BKM_ATKVINE_DIG
JAISoundInfoID,20564,JA_SE_CM_BKM_ATKVINE_L_ATK
JAISoundInfoID,20583,JA_SE_OBJ_STATUE_BEAM
JAISoundInfoID,20591,JA_SE_CM_DK_GLIDING
JAISoundInfoID,20598,JA_SE_CM_DK_WIND
JAISoundInfoID,20601,JA_SE_CM_DK_NAIL
JAISoundInfoID,20635,JA_SE_CM_KK_HEARTBEAT
JAISoundInfoID,20667,JA_SE_CM_AM2_SLIP
JAISoundInfoID,20668,JA_SE_CM_MD_PIYO
JAISoundInfoID,20670,JA_SE_OBJ_PIRATE_SAIL
JAISoundInfoID,20671,JA_SE_CM_PRAPELLO_ROLLING
JAISoundInfoID,20675,JA_SE_CM_DO_SUCK_IN
JAISoundInfoID,20686,JA_SE_CM_GY_CRUISING
JAISoundInfoID,20703,JA_SE_CM_BST_BEAM_PREPARE
JAISoundInfoID,20735,JA_SE_OBJ_OSTATUE_BLINK
JAISoundInfoID,20737,JA_SE_CM_FIRE_ARROW_BURNING
JAISoundInfoID,20750,JA_SE_CM_BWD_SAND_MOVE
JAISoundInfoID,20752,JA_SE_CM_BWD_FLYING
JAISoundInfoID,20768,JA_SE_CM_AUC_PARALYZED
JAISoundInfoID,20773,JA_SE_CM_HU_RC_FLYING
JAISoundInfoID,20775,JA_SE_CM_SH_PROPELLER
JAISoundInfoID,20776,JA_SE_CM_SH_CRUISING
JAISoundInfoID,20789,JA_SE_CM_PW_BECOME_SOLID
JAISoundInfoID,20818,JA_SE_CM_PG_EBALL_MAKING_S
JAISoundInfoID,20819,JA_SE_CM_PG_EBALL_MAKING_L
JAISoundInfoID,20824,JA_SE_CM_GN_ROBE
JAISoundInfoID,20831,JA_SE_CM_BPW_SWING_KANTERA
JAISoundInfoID,20832,JA_SE_CM_BPW_BECOME_SOLID
